f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.3057949,0.025774723,-0.2058233,0.57908463,-0.0026309267,-0.36250156,0.706002,0.13539259,-0.5026176,0.78343064,0.30768237,-0.63813686,0.5247106,-0.7865069,-0.3483008,0.5077923,-0.1543482,-0.5965702,0.51427656,0.06762496,-0.76123416,0.5584602,0.009296144,-0.8705052,0.22864754,-0.9077762,-0.35165718,0.19221815,-0.17375478,-0.552574,0.23183186,0.054151837,-0.61416197,0.29360488,-0.043290284,-0.6642222,-0.06451146,-0.890097,-0.37705237,-0.10484214,-0.17180619,-0.5606517,-0.041829847,0.060935784,-0.55941904,0.034777354,-0.013829817,-0.55228525,-0.322435,-0.7897799,-0.42837384,-0.34120056,-0.1863917,-0.55448633,-0.27293405,0.048746794,-0.56646127,-0.19472016,0.045054425,-0.5685043,YES
0.0,0.0,0.0,0.30456805,0.06637362,-0.17920329,0.5895928,0.057661414,-0.3258798,0.74039567,0.16731459,-0.4645045,0.81755084,0.27492446,-0.6012178,0.563647,-0.75022805,-0.3081696,0.54954135,-0.15555045,-0.55137473,0.5397173,0.06433709,-0.7271972,0.556303,0.03865813,-0.84350175,0.2732481,-0.906772,-0.321092,0.22798884,-0.1746684,-0.5048295,0.24967864,0.050537985,-0.5710713,0.2944349,-0.011841281,-0.62603325,-0.022368485,-0.91349095,-0.35451558,-0.06528733,-0.16989948,-0.5109334,-0.03136425,0.047872823,-0.5066841,0.013940362,-0.027843716,-0.50325096,-0.28350216,-0.83296794,-0.41411334,-0.31092784,-0.19861159,-0.52042073,-0.27865452,0.014991728,-0.5259794,-0.24439576,-0.019190412,-0.5252091,YES
0.0,0.0,0.0,0.26554477,0.02937322,-0.14808472,0.49584958,0.01257801,-0.26821908,0.64912766,0.047195192,-0.38445887,0.8060713,0.092198074,-0.4939088,0.5766421,-0.8113142,-0.21758564,0.6249653,-0.17556073,-0.4417753,0.5519439,0.037346337,-0.5912659,0.50106835,-0.026155623,-0.6855918,0.3027548,-0.92221487,-0.2405395,0.30438903,-0.16965893,-0.4275505,0.24981533,0.08082414,-0.48615766,0.21995516,0.020774854,-0.5238717,0.0175217,-0.8914232,-0.28560454,0.0048518283,-0.14285633,-0.47222465,-0.0074145463,0.12301934,-0.46469793,-0.0011611002,0.085388035,-0.43998218,-0.24381278,-0.7711271,-0.3487662,-0.23951557,-0.17445296,-0.4733363,-0.22087228,0.05431885,-0.47118694,-0.197431,0.051198546,-0.44978127,YES
0.0,0.0,0.0,0.27898479,0.04413301,-0.18412834,0.4875992,0.025588717,-0.32924664,0.557995,0.0729738,-0.45799765,0.6239189,0.1431634,-0.58043784,0.5289819,-0.8269419,-0.28335786,0.5662303,-0.13451765,-0.508573,0.49925485,0.075904325,-0.66262716,0.44687206,-0.010164184,-0.7659593,0.24670266,-0.9248903,-0.2893368,0.2385008,-0.15305944,-0.475475,0.20970644,0.08214484,-0.5306717,0.19049156,0.009646887,-0.5743879,-0.037155494,-0.8745208,-0.31668845,-0.03944638,-0.14681493,-0.4956792,-0.017653503,0.10060525,-0.48226225,-0.002569008,0.0551006,-0.46296987,-0.27956298,-0.7325882,-0.3654754,-0.25472426,-0.15480107,-0.48503062,-0.22473702,0.06402896,-0.4802175,-0.20804371,0.05255606,-0.46446043,YES
0.0,0.0,0.0,-0.25977293,0.08967846,-0.26640224,-0.5429786,0.10357418,-0.45909476,-0.5467299,0.095482685,-0.6137889,-0.27470684,0.06512849,-0.73800075,-0.4805438,-0.7907064,-0.3716795,-0.41055444,-0.27639532,-0.5694997,-0.3434891,0.021139598,-0.67038333,-0.3399559,-0.010089763,-0.739332,-0.2022306,-0.91865575,-0.33937362,-0.13646492,-0.25291786,-0.52667904,-0.12743503,0.07231908,-0.55749375,-0.14555126,0.047288176,-0.56799597,0.06421268,-0.89142066,-0.33035702,0.12567611,-0.21572576,-0.5122769,0.0821686,0.058003385,-0.48215437,0.033588894,0.021523897,-0.4402815,0.30425134,-0.7796737,-0.3486838,0.3188497,-0.24560308,-0.47592798,0.2503822,-0.030224133,-0.47099012,0.1777985,-0.032986026,-0.44523013,YES
0.0,0.0,0.0,-0.24702114,0.06133255,-0.2728371,-0.53273743,0.05150808,-0.4645562,-0.54939437,0.05729138,-0.6162742,-0.28170657,0.05047331,-0.7358195,-0.4679359,-0.781198,-0.38937417,-0.42748287,-0.30199417,-0.596247,-0.32506987,-0.017481048,-0.6956787,-0.2963191,-0.029973734,-0.7572002,-0.18205297,-0.91802967,-0.35224742,-0.12749808,-0.2722387,-0.54509014,-0.101223275,0.042092305,-0.5764303,-0.12031576,0.031185457,-0.58408684,0.08843372,-0.89282554,-0.33851114,0.14430185,-0.2164384,-0.52455896,0.10590938,0.05339303,-0.4961397,0.053440638,0.02985337,-0.45300883,0.32664898,-0.78124964,-0.35220772,0.34217682,-0.24159174,-0.48050988,0.27008966,-0.026528994,-0.47476256,0.19056647,-0.014509229,-0.44687578,YES
0.0,0.0,0.0,-0.23427077,0.027711192,-0.24852203,-0.4874984,0.0009055475,-0.42846268,-0.51158315,-0.009163751,-0.571574,-0.2790956,-0.013372158,-0.68211126,-0.41507447,-0.84543794,-0.34837654,-0.35951886,-0.40123197,-0.5312382,-0.32011,-0.10251381,-0.6098672,-0.3353313,-0.13470115,-0.65994257,-0.14398967,-0.9371334,-0.31788042,-0.09589203,-0.3234323,-0.49626926,-0.11376528,0.0010011354,-0.51670146,-0.144685,-0.032932155,-0.5156637,0.107408255,-0.88530445,-0.3092307,0.14337553,-0.23537003,-0.48048046,0.07080569,0.031458154,-0.44693047,0.009041094,-0.0138133,-0.40219864,0.32738143,-0.7579733,-0.32564247,0.31614858,-0.25430998,-0.44291463,0.22638053,-0.047162488,-0.4353845,0.14465879,-0.057390817,-0.40708515,YES
0.0,0.0,0.0,-0.27283219,0.04529935,-0.23690642,-0.5314014,-0.012816192,-0.40642554,-0.51691884,6.433289e-05,-0.5420725,-0.28623053,0.03846432,-0.6545173,-0.37371245,-0.8610134,-0.33798328,-0.30562305,-0.32604763,-0.5094105,-0.29735696,-0.060358647,-0.6074964,-0.31854722,-0.09932593,-0.6784736,-0.112956405,-0.94407976,-0.30976474,-0.057685457,-0.26698193,-0.47265542,-0.100000754,0.0073308004,-0.51769626,-0.14930359,-0.021803452,-0.54606944,0.12851956,-0.88759863,-0.29810905,0.1665457,-0.25605345,-0.45754826,0.098415375,-0.026482206,-0.44662163,0.03218219,-0.052686837,-0.42382616,0.3298914,-0.7487894,-0.31007633,0.34350613,-0.29370257,-0.42455596,0.27698052,-0.11924349,-0.42473018,0.21071811,-0.13011034,-0.40533945,YES
0.0,0.0,0.0,-0.2718325,0.05034244,-0.2837006,-0.54887086,0.006175465,-0.48180184,-0.54536957,0.027307322,-0.6338856,-0.2813894,0.02299593,-0.7508784,-0.38248694,-0.8602952,-0.40908974,-0.316159,-0.32560846,-0.5948319,-0.288925,-0.04306135,-0.67047507,-0.30216715,-0.10284127,-0.72163266,-0.08502814,-0.9269583,-0.36540172,-0.03617677,-0.23277731,-0.54651135,-0.09106344,0.053696208,-0.5677171,-0.13479702,-0.02626025,-0.5727798,0.17487714,-0.84844315,-0.3430479,0.19747795,-0.14019099,-0.5201453,0.09035018,0.09148624,-0.4826464,0.017470563,0.004984081,-0.43802318,0.38973483,-0.69311136,-0.34897017,0.36885193,-0.18953016,-0.4807573,0.26847458,-0.0034496663,-0.47438625,0.19122963,-0.04017326,-0.44634855,YES
0.0,0.0,0.0,-0.28344724,-0.012596285,-0.2417622,-0.57429624,-0.0727564,-0.42109713,-0.5653005,0.024549002,-0.56136876,-0.30472043,0.11199018,-0.674286,-0.3711488,-0.90955514,-0.3730063,-0.33469263,-0.26524007,-0.56385684,-0.3202061,-0.05288029,-0.67791915,-0.3273585,-0.15010566,-0.7594758,-0.06420048,-0.9342168,-0.35088065,-0.03988241,-0.16295174,-0.51657295,-0.07267682,-0.003430374,-0.54380834,-0.09714716,-0.13229504,-0.5624041,0.20788701,-0.824587,-0.3483743,0.21350524,-0.07910561,-0.48745286,0.15787357,0.018013489,-0.43531632,0.13240176,-0.14027916,-0.3904967,0.42490956,-0.64572775,-0.376302,0.4016077,-0.11685536,-0.47421747,0.33769104,-0.0033958724,-0.44945168,0.31631526,-0.09290301,-0.4151395,YES
0.0,0.0,0.0,-0.2860379,-0.018769301,-0.24128844,-0.5447725,-0.06042537,-0.42503747,-0.5916385,0.03421365,-0.57296216,-0.43909124,0.07235548,-0.69221467,-0.41021731,-0.9265028,-0.3777304,-0.38608596,-0.25149125,-0.5824746,-0.3703565,-0.008930719,-0.6907294,-0.37307078,-0.09661939,-0.76137954,-0.100083865,-0.92522335,-0.36598483,-0.08620456,-0.12392501,-0.55567247,-0.15442443,0.0674706,-0.59191555,-0.20695437,-0.06617625,-0.60803384,0.17729631,-0.7931983,-0.37361738,0.1499386,0.0032556523,-0.5405225,0.060182128,0.15369934,-0.4870658,0.004211419,0.008804679,-0.43301046,0.4023791,-0.6010139,-0.41072816,0.3388055,0.0042002564,-0.52472305,0.24299863,0.16042227,-0.49501508,0.18739721,0.09158057,-0.45060456,YES
0.0,0.0,0.0,-0.26904777,-0.01505574,-0.26888326,-0.53873545,-0.060213093,-0.46321622,-0.6088988,0.028514894,-0.61203206,-0.42529705,0.08119001,-0.7253382,-0.39469692,-0.9125602,-0.4146324,-0.39106068,-0.25293297,-0.6223052,-0.35271722,-0.04954773,-0.72354394,-0.3283423,-0.1604785,-0.78946763,-0.08254228,-0.92071235,-0.38141266,-0.08209544,-0.10187797,-0.5721281,-0.13334595,0.035214636,-0.5946226,-0.16524571,-0.13738392,-0.60190713,0.19636928,-0.7869092,-0.3696076,0.1616823,3.3360095e-05,-0.5333898,0.08999943,0.078740634,-0.46575344,0.058819957,-0.105880246,-0.40398014,0.41787937,-0.5904488,-0.39003685,0.35932064,0.00031386683,-0.5163739,0.29069236,0.075723656,-0.496395,0.265716,-0.063770875,-0.45691308,YES
0.0,0.0,0.0,-0.26972514,-0.016786175,-0.24951743,-0.5083858,-0.084902085,-0.42948332,-0.55971324,-0.016038097,-0.57157546,-0.44966993,0.03183928,-0.6852352,-0.3764997,-0.92058426,-0.3760346,-0.36901316,-0.2944117,-0.58512735,-0.31730294,-0.09144854,-0.69368523,-0.29724488,-0.19900452,-0.76164585,-0.07601762,-0.9320788,-0.3541898,-0.07612118,-0.18821318,-0.54138637,-0.10284483,-0.0145379435,-0.57186186,-0.13025922,-0.14996701,-0.5853968,0.19179222,-0.81067026,-0.3543405,0.16262166,-0.08330059,-0.5194314,0.10235766,0.06194061,-0.463253,0.0710571,-0.06310339,-0.40843797,0.4117758,-0.6359167,-0.3844311,0.37092313,-0.10684657,-0.49427336,0.29523265,0.035977487,-0.4652751,0.26002946,-0.024049591,-0.4237198,YES
0.0,0.0,0.0,-0.27993113,0.015040152,-0.2636493,-0.5392924,0.0053358614,-0.46631566,-0.63265055,0.07387511,-0.6231564,-0.5583582,0.0994554,-0.75089794,-0.4388204,-0.89272356,-0.43977743,-0.4416913,-0.1597668,-0.63434553,-0.40476173,0.0036046915,-0.7323585,-0.38349038,-0.14052537,-0.8018357,-0.12993747,-0.9005866,-0.41480106,-0.15291609,-0.038761437,-0.58931965,-0.17885226,0.05953407,-0.616818,-0.19555289,-0.118989006,-0.6397001,0.15093815,-0.77578837,-0.40546036,0.09425393,0.042428877,-0.55655414,0.046798244,0.116559185,-0.49022424,0.031605437,-0.05605066,-0.4395596,0.3886132,-0.59597194,-0.4276387,0.3125883,0.012407106,-0.5370954,0.24690826,0.11112452,-0.50648075,0.22985037,0.0043815407,-0.46848798,YES
0.0,0.0,0.0,-0.304072,0.028977472,-0.30259848,-0.59199184,0.061243195,-0.5314319,-0.6637368,0.21302406,-0.7080767,-0.52202207,0.218014,-0.8559892,-0.3548408,-0.8831918,-0.5311353,-0.33484805,-0.022308663,-0.78133106,-0.35378832,0.17246139,-0.92483383,-0.3734544,0.018970707,-1.0271168,0.00614334,-0.866077,-0.4998729,-0.023093319,0.15066399,-0.7121862,-0.10150307,0.26685742,-0.74620354,-0.12999007,0.049919203,-0.77509266,0.31088942,-0.69591075,-0.48664948,0.23002374,0.2570637,-0.6696638,0.12624685,0.3128721,-0.5884516,0.09381882,0.08796865,-0.52618694,0.5446041,-0.45811856,-0.5102311,0.44341657,0.25293753,-0.6773342,0.3369768,0.3144774,-0.6608604,0.3041222,0.14762631,-0.62362444,YES
0.0,0.0,0.0,-0.26866713,-0.01497481,-0.28115124,-0.54135764,-0.04149044,-0.49407575,-0.62349373,0.038269635,-0.6619958,-0.46405044,0.076803066,-0.79546225,-0.34188297,-0.9304057,-0.45092872,-0.40739918,-0.3312685,-0.6885022,-0.37028077,-0.10234693,-0.8106366,-0.318285,-0.19725704,-0.88803524,-0.013365814,-0.9066315,-0.4217115,-0.07465758,-0.08399669,-0.64047116,-0.12830076,0.09228672,-0.6709362,-0.1391992,-0.06476184,-0.68171865,0.26534465,-0.73741615,-0.4155666,0.18243827,0.07856247,-0.6020909,0.09514018,0.18361619,-0.5364047,0.07704203,0.000777322,-0.47444093,0.4856332,-0.5125869,-0.4426084,0.38191247,0.10822205,-0.5777163,0.29562926,0.21272805,-0.556886,0.28112677,0.08692793,-0.518147,YES
0.0,0.0,0.0,-0.2808435,0.009387618,-0.27459854,-0.54216903,0.035293575,-0.49639076,-0.6229631,0.16084735,-0.68080086,-0.584615,0.25516716,-0.84292084,-0.41542888,-0.8504266,-0.4719173,-0.44261536,-0.29026484,-0.73154753,-0.39105472,-0.04902982,-0.88036895,-0.36087114,-0.04050075,-0.9720492,-0.07083691,-0.8831783,-0.46365747,-0.1055222,-0.17365153,-0.71783936,-0.15588844,0.14018735,-0.7835665,-0.18406639,0.18119265,-0.8114799,0.2306238,-0.75858074,-0.47451255,0.18584593,-0.005703168,-0.70718646,0.09247934,0.2677241,-0.6738718,0.038359668,0.2684215,-0.6213896,0.4828986,-0.5568751,-0.5142636,0.43386525,0.0071780556,-0.6679804,0.34197557,0.2241351,-0.6429525,0.2842948,0.23833662,-0.5989344,YES
0.0,0.0,0.0,-0.2838945,-0.0406986,-0.22884662,-0.5229689,-0.12521988,-0.39295882,-0.54505247,-0.10407602,-0.5240955,-0.3743146,-0.101980224,-0.62831026,-0.35648426,-0.9436095,-0.32311514,-0.40997747,-0.45308334,-0.51072264,-0.40376365,-0.22875312,-0.60996515,-0.39245597,-0.29673186,-0.67575264,-0.07879254,-0.9493356,-0.3042263,-0.144201,-0.32185188,-0.46970543,-0.16930515,-0.122023545,-0.5007012,-0.16698202,-0.22609207,-0.51702726,0.16793409,-0.82789755,-0.30736017,0.10512017,-0.20910367,-0.46434653,0.051454693,-0.03723263,-0.4228363,0.036766067,-0.12961194,-0.38120434,0.3795966,-0.64793056,-0.3375847,0.31858328,-0.15566641,-0.45202503,0.24907665,0.028334863,-0.43589336,0.2252704,0.008318856,-0.40412298,YES
0.0,0.0,0.0,-0.23544498,-0.051071055,-0.16931124,-0.4388507,-0.13632722,-0.3051242,-0.5379349,-0.18444271,-0.41886657,-0.5397279,-0.18710378,-0.5115708,-0.37880054,-0.9441733,-0.23306857,-0.3948298,-0.5175581,-0.3962344,-0.37213677,-0.3182511,-0.49699193,-0.36646014,-0.3465813,-0.56169814,-0.13458955,-0.96314174,-0.23290262,-0.17243251,-0.43374172,-0.37535298,-0.1803494,-0.21934691,-0.41057637,-0.17671253,-0.23245417,-0.42561245,0.087961696,-0.8650338,-0.25003693,0.048060954,-0.34577122,-0.38087448,0.019370377,-0.16793267,-0.34627026,0.010377826,-0.20351565,-0.30843514,0.28936377,-0.7115509,-0.2882464,0.24930488,-0.29158264,-0.3737804,0.20318507,-0.1286415,-0.35174382,0.18314639,-0.13910995,-0.3163114,YES
0.0,0.0,0.0,-0.29702532,0.027114287,-0.16747478,-0.5788824,-0.02594925,-0.30158266,-0.6359257,-0.041459773,-0.41943038,-0.4663388,-0.03221456,-0.5165762,-0.43496308,-0.916523,-0.22682542,-0.46195674,-0.4418135,-0.3914605,-0.42372593,-0.15979488,-0.495405,-0.39518148,-0.15262291,-0.56293666,-0.16587275,-0.95776427,-0.23489115,-0.19815825,-0.33401498,-0.36957225,-0.20440543,-0.06232118,-0.41248924,-0.20453747,-0.074211806,-0.43575147,0.08319398,-0.8676795,-0.25964126,0.048148118,-0.26173922,-0.39544767,0.018731719,-0.029784033,-0.37247935,-0.0034645603,-0.04947678,-0.33985475,0.30254346,-0.7077841,-0.3049156,0.2621835,-0.23189512,-0.394231,0.19659865,-0.014990139,-0.36903077,0.1433223,0.008536354,-0.32966027,YES
0.0,0.0,0.0,-0.5246739,0.3055976,-0.43584108,-0.9229665,0.6550515,-0.75146854,-0.9037129,1.0288463,-0.9899249,-0.540938,1.2149717,-1.1980203,-0.72433686,-0.55379385,-0.7584162,-0.5709259,0.67334545,-1.023304,-0.5701941,0.71921927,-1.1550575,-0.58469313,0.4502984,-1.2463487,-0.19059351,-0.69724387,-0.6910318,-0.050316364,0.75975525,-0.90148574,-0.10746908,0.616726,-0.91415644,-0.14907432,0.24264945,-0.9299403,0.29785177,-0.63870233,-0.64099926,0.3589677,0.76150334,-0.8511455,0.27212492,0.59803116,-0.7402316,0.22090662,0.22661886,-0.63544077,0.7104514,-0.47281742,-0.6431008,0.7253513,0.6180004,-0.8375651,0.6231964,0.60310054,-0.79229635,0.575601,0.37633607,-0.714983,YES
0.0,0.0,0.0,-0.6221666,0.4445566,-0.5124827,-1.0179754,1.0428187,-0.93946093,-0.8850975,1.6401249,-1.2768513,-0.43207976,2.0182354,-1.5921998,-0.6511081,-0.100276574,-1.044672,-0.5188292,1.414496,-1.423899,-0.4707095,1.4123118,-1.6435624,-0.45337245,1.0675184,-1.7991227,0.017133407,-0.18964423,-0.9817034,0.13145472,1.5092907,-1.282064,0.086616576,1.3016193,-1.3366125,0.05845421,0.83327824,-1.406261,0.59532565,-0.09460938,-0.92968476,0.64093435,1.4841462,-1.1982876,0.5488681,1.2618631,-1.0873519,0.47519782,0.81874156,-1.0017712,1.070771,0.13089316,-0.9386901,1.1089495,1.3525919,-1.159748,0.96116203,1.2380133,-1.1049052,0.8388168,0.8954973,-1.0401217,YES
0.0,0.0,0.0,-0.36701098,0.120637625,-0.33198488,-0.7220736,0.26029953,-0.58961606,-0.6419695,0.5595512,-0.7829429,-0.26322782,0.69119847,-0.9364393,-0.56429756,-0.71300375,-0.6158112,-0.45448858,0.26697317,-0.87004495,-0.4438087,0.36633754,-0.9912324,-0.44016448,0.13635917,-1.0765411,-0.15926439,-0.8045557,-0.5721232,-0.06657438,0.3698682,-0.7675476,-0.14808181,0.2982543,-0.75222504,-0.20684671,-0.062905975,-0.74493676,0.21222769,-0.7159965,-0.5479735,0.26226565,0.4096403,-0.7024634,0.1307078,0.30227008,-0.5492604,0.059506502,-0.05870628,-0.4300252,0.5094304,-0.5279322,-0.5714662,0.48218116,0.32789472,-0.7346504,0.37686938,0.25497133,-0.6950669,0.33415213,-0.049563836,-0.6297627,YES
0.0,0.0,0.0,-0.3883059,0.092619084,-0.3392633,-0.75761807,0.24077776,-0.6122735,-0.714174,0.5787461,-0.82608455,-0.34983054,0.77316743,-1.0051303,-0.5451512,-0.73005676,-0.6344331,-0.46044472,0.31907707,-0.9198676,-0.42490932,0.48661333,-1.0722845,-0.40548366,0.30712578,-1.1748663,-0.11420122,-0.7905225,-0.6016912,-0.038393382,0.4411657,-0.8314202,-0.13404778,0.44509006,-0.840765,-0.19948779,0.13726988,-0.84719664,0.26780233,-0.6661143,-0.59009856,0.28422895,0.49387094,-0.7781669,0.13557686,0.45090768,-0.65076,0.0650412,0.15181588,-0.5451151,0.561886,-0.4457411,-0.62510926,0.53265685,0.41505933,-0.806326,0.389608,0.41877484,-0.7721426,0.32119334,0.20202734,-0.7097895,YES
0.0,0.0,0.0,-0.3537874,-0.008405909,-0.25301448,-0.67721623,0.024159608,-0.4754036,-0.6677155,0.33078235,-0.6575467,-0.4142397,0.6140344,-0.8185249,-0.49443847,-0.8519868,-0.4852284,-0.45880368,0.033247896,-0.7300702,-0.39971542,0.25272647,-0.8903175,-0.34733075,0.17261481,-0.998913,-0.09503615,-0.86918014,-0.4852773,-0.04409179,0.2009054,-0.673008,-0.09503255,0.31713697,-0.7112864,-0.12898585,0.16773884,-0.7484603,0.26042554,-0.7260048,-0.5017653,0.2699889,0.35677245,-0.654298,0.15554819,0.4403946,-0.5919837,0.099120334,0.2631025,-0.5464573,0.54765165,-0.52139306,-0.5545123,0.5118916,0.30636868,-0.6631119,0.3610337,0.4771415,-0.62331825,0.27638438,0.42907205,-0.58061385,YES
0.0,0.0,0.0,-0.4349088,0.13312802,-0.39544004,-0.7366619,0.27670822,-0.7045965,-0.5609026,0.7032697,-0.9332534,-0.14216676,0.9587122,-1.1259671,-0.39867443,-0.6586137,-0.77709436,-0.29116833,0.45525947,-1.0733725,-0.2864712,0.614609,-1.2157302,-0.28723544,0.42604783,-1.3207932,0.035225306,-0.70033574,-0.7129439,0.07892325,0.5668675,-0.96777415,0.010454371,0.601056,-0.97807515,-0.0362118,0.280832,-0.9985356,0.39510003,-0.5891343,-0.6649651,0.40765342,0.5190254,-0.8945221,0.30616027,0.50333613,-0.7857479,0.24609773,0.18622755,-0.69946396,0.6704407,-0.41240448,-0.66123545,0.66642696,0.33321822,-0.892293,0.56633705,0.40601265,-0.87997663,0.5159646,0.23327403,-0.8367723,YES
0.0,0.0,0.0,-0.6724273,0.28836977,-0.43630758,-1.0333384,0.7262635,-0.81217676,-0.77362436,1.299651,-1.097336,-0.25161988,1.4627458,-1.3461353,-0.5608635,-0.4144686,-0.94197124,-0.3564074,1.1488245,-1.2936165,-0.41588265,1.3685442,-1.4687543,-0.4725778,1.0872246,-1.6108552,-0.019797208,-0.43904734,-0.8982458,0.11352872,1.244569,-1.2307035,-0.03355835,1.2948242,-1.2587651,-0.14932115,0.81387055,-1.3077575,0.4578467,-0.3437566,-0.86561275,0.48022887,1.1830845,-1.1646534,0.33087888,1.1751316,-1.0524822,0.21821244,0.7184029,-0.9803363,0.8475981,-0.18434167,-0.8808454,0.8116692,0.96140945,-1.1881028,0.66946936,1.0142276,-1.1922232,0.56967777,0.6904086,-1.1686295,YES
0.0,0.0,0.0,-0.35670856,0.13933732,-0.32876524,-0.60854006,0.23011252,-0.5931595,-0.43819037,0.47960463,-0.8041369,-0.12435086,0.5789182,-0.98659295,-0.43387586,-0.7947657,-0.5437927,-0.31255278,0.050051704,-0.8019233,-0.24196678,0.26665053,-0.9553042,-0.18878527,0.18488607,-1.0627362,-0.083647765,-0.8595854,-0.5040993,-0.0023099955,0.120216995,-0.7252175,0.034161408,0.33390808,-0.7748662,0.05299726,0.23720995,-0.8208214,0.22733021,-0.7980191,-0.48654598,0.29880202,0.12846792,-0.7120102,0.2900908,0.35913378,-0.68018454,0.26470783,0.29408303,-0.64263564,0.5002878,-0.6634056,-0.502815,0.5417669,-0.043387584,-0.68796504,0.54107606,0.20502666,-0.67970806,0.55209255,0.22215867,-0.6477898,YES
0.0,0.0,0.0,-0.28973758,0.08759782,-0.19339272,-0.5295369,0.19862044,-0.384305,-0.6277224,0.31289095,-0.55202967,-0.69051564,0.3245591,-0.7034432,-0.5686772,-0.7718826,-0.3748664,-0.50109714,-0.07140651,-0.5944165,-0.45307204,0.06314781,-0.74482673,-0.4402094,-0.06529446,-0.8548651,-0.23533732,-0.8862255,-0.39902464,-0.14174505,-0.05692587,-0.56755245,-0.14147301,0.09255221,-0.62065166,-0.15201497,-0.037496187,-0.67162937,0.079520285,-0.837534,-0.43651053,0.16896479,-0.039822806,-0.5953706,0.14977567,0.112416685,-0.54676044,0.12351699,-0.02639232,-0.5156402,0.37413266,-0.6879051,-0.4996319,0.4349574,-0.04530465,-0.62004966,0.40337253,0.12449943,-0.59207636,0.38652012,0.04941559,-0.5596517,YES
0.0,0.0,0.0,-0.26694942,0.009498035,-0.16081013,-0.5140614,-0.012030969,-0.2924906,-0.5811488,-0.016938224,-0.39862502,-0.42960858,-0.060364332,-0.4780206,-0.49212018,-0.88722306,-0.23629981,-0.4856021,-0.40900356,-0.3865148,-0.43225187,-0.20944533,-0.4760294,-0.40219072,-0.26972398,-0.53774697,-0.24704842,-0.9398719,-0.23581304,-0.24831843,-0.3437144,-0.361097,-0.25272217,-0.19620082,-0.38527194,-0.25802484,-0.3025414,-0.3988228,-0.012964313,-0.87297827,-0.25072196,-0.030324131,-0.27296284,-0.35091648,-0.053300846,-0.15449364,-0.29584372,-0.06365292,-0.25925747,-0.25211877,0.18993564,-0.74119127,-0.28951544,0.14627796,-0.25511706,-0.35783392,0.11584835,-0.14046131,-0.3272347,0.10347621,-0.21367848,-0.28890562,YES
0.0,0.0,0.0,-0.21550384,-0.24470264,-0.18487115,-0.35607624,-0.6438323,-0.30078444,-0.4556608,-0.98872066,-0.41114,-0.5803556,-1.2615734,-0.50583285,-0.067131735,-1.0592586,-0.16661365,0.0480842,-1.3984399,-0.30597728,0.13493857,-1.6232723,-0.35225102,0.23691571,-1.8416026,-0.37590462,0.1001685,-0.98544407,-0.13735452,0.20024887,-0.9497275,-0.30908105,0.054758087,-0.6434321,-0.29447156,0.00043357888,-0.71661943,-0.24493428,0.255085,-0.85107934,-0.13752206,0.3651992,-0.79125017,-0.34188855,0.20842059,-0.5474692,-0.28213224,0.11244359,-0.5708865,-0.18894407,0.3978633,-0.6982847,-0.15226015,0.5348352,-0.8906901,-0.30341387,0.6126557,-1.0119073,-0.29440302,0.70624316,-1.1811743,-0.24883074,ILOVEYOU
0.0,0.0,0.0,-0.21576919,-0.2372386,-0.1896446,-0.35861096,-0.6354214,-0.30439362,-0.46042347,-0.97954386,-0.41210848,-0.58339226,-1.2535738,-0.5026471,-0.0753122,-1.0560205,-0.16774008,0.035157524,-1.3898381,-0.31248125,0.11987719,-1.6071596,-0.36158913,0.22320893,-1.8273233,-0.3858172,0.09330135,-0.9868611,-0.131909,0.18941191,-0.95388234,-0.30142695,0.046051804,-0.64189065,-0.28270438,-0.0040981798,-0.73074424,-0.22987297,0.24936771,-0.8572204,-0.12672535,0.35860193,-0.7995164,-0.32865316,0.20345159,-0.542481,-0.2635759,0.11402184,-0.5647889,-0.16580915,0.3899216,-0.70895505,-0.1366341,0.52815723,-0.89847755,-0.28462863,0.60335416,-1.0135473,-0.27249664,0.69774896,-1.1797252,-0.22394215,ILOVEYOU
0.0,0.0,0.0,-0.22208413,-0.23971531,-0.18561135,-0.3712325,-0.6393955,-0.298271,-0.476345,-0.9834779,-0.40333351,-0.6050941,-1.2518173,-0.49323907,-0.08430656,-1.053656,-0.17142268,0.03002563,-1.3889272,-0.3110207,0.11442203,-1.609465,-0.3587108,0.21669175,-1.8284284,-0.3838398,0.08865634,-0.98654157,-0.13738944,0.19808687,-0.9505842,-0.3021866,0.04955625,-0.63933945,-0.28338888,-0.0128247505,-0.7107331,-0.23278841,0.24659647,-0.85329515,-0.13269882,0.36533517,-0.7830515,-0.3342414,0.20314524,-0.5324734,-0.27524468,0.10012337,-0.5584535,-0.18334624,0.39199588,-0.6965979,-0.14187005,0.5298866,-0.88945687,-0.29513475,0.60451686,-1.0079981,-0.28848585,0.695021,-1.1773541,-0.24459237,ILOVEYOU
